filename,text

1. The subject property has a fueling dock and four fuel storage tanks located on site; including three diesel
and one gasoline. There were no signs of contamination during our inspection and we have assumed that
there is no adverse environmental impact in connection with the existing fuel equipment used on the
subject property.

2. The parking garage at the subject slightly encroaches on the neighboring property to the immediate
northwest. This land is owned by the Government of the Virgin Islands and we have assumed that no claim
will arise from the encroachments.

3. For this analysis, we have valued the going concern interest in the subject property and have allocated the
value of the personal property from the value of the real property. We were provided with financial
statments from ownership that indicates the depreciated book value of these assets. Itis beyond our scope
to value these assets in use; therefore, we have assumed that the book values of teh personal property
items shown in the statments provided by ownership are reasonably accurate for the purpose of this
allocation exercise.

The value conclusions are based on the following hypothetical conditions that may affect the assignment
results. A hypothetical condition is a condition contrary to known fact on the effective date of the appraisal
but is supposed for the purpose of analysis.

1. No hypothetical conditions were employed in this analysis.

The opinions of value expressed in this report are based on estimates and forecasts that are
prospective in nature and subject to considerable risk and uncertainty. Events may occur
that could cause the performance of the property to differ materially from our estimates,
such as changes in the economy, interest rates, capitalization rates, financial strength of
tenants, and behavior of investors, lenders, and consumers. Additionally, our opinions and
forecasts are based partly on data obtained from interviews and third party sources, which
are not always completely reliable. Although we are of the opinion that our findings are
reasonable based on available evidence, we are not responsible for the effects of future
occurrences that cannot reasonably be foreseen at this time.

ire.

HOUSE_OVERSIGHT_018808
"
IMAGES-010-HOUSE_OVERSIGHT_029065.txt,"Force, that fought this great war, really the Judeo-Christian West versus atheists, right?
The underlying principle is an enlightened form of capitalism, that capitalism really gave
us the wherewithal. It kind of organized and built the materials needed to support,
whether it’s the Soviet Union, England, the United States, and eventually to take back
continental Europe and to beat back a barbaric empire in the Far East.

That capitalism really generated tremendous wealth. And that wealth was really
distributed among a middle class, a rising middle class, people who come from really
working-class environments and created what we really call a Pax Americana. It was
many, many years and decades of peace. And I believe we’ve come partly offtrack in the
years since the fall of the Soviet Union and we're starting now in the 21st century, which I
believe, strongly, is a crisis both of our church, a crisis of our faith, a crisis of the West, a

crisis of capitalism.

“T believe we’ve come partly offtrack in the
years since the fall of the Soviet Union and
we’re starting now in the 21st century, which I
believe, strongly, is a crisis both of our church,
a crisis of our faith, a crisis of the West, a
crisis of capitalism.”

And we're at the very beginning stages of a very brutal and bloody conflict, of which if the
people in this room, the people in the church, do not bind together and really form what I
feel is an aspect of the church militant, to really be able to not just stand with our beliefs,
but to fight for our beliefs against this new barbarity that’s starting, that will completely
eradicate everything that we’ve been bequeathed over the last 2,000, 2,500 years.

Now, what I mean by that specifically: I think that you’re seeing three kinds of converging
tendencies: One is a form of capitalism that is taken away from the underlying spiritual

and moral foundations of Christianity and, really, Judeo-Christian belief.

HOUSE_OVERSIGHT_029065
"
IMAGES-002-HOUSE_OVERSIGHT_013583.txt,"may partition the space of values taken by the journey of the orbital action
generated by the equation over time with rectangular grids of increasing fineness.
The result is an equipartition of phase space such that there is at most one orbital
point in each rectangle of the grid, with, of course, many rectangles in the finer grids
being empty. This final grid partition is called a generating partition. The proportion
of the available boxes of the partition occupied by points is called its area or volume
measure. This measure has been given a variety of names including Liouville, Haar
and Lesbegue measures. lf every box is occupied, it has measure one. If at most
one box, it has measure zero. If we allow partitions to be non-uniform and/or not
fine enough to be generating and apply probability weightings for how many points
fall into each particular box of the grid, the method is called the Sinai-Ruelle-Bowen
or SRB measure after Kolmogorov’s students and followers, the Russian, Ya Sinai,
the Belgian Frenchmen, David Ruelle and the American, Rufus Bowen.

Similar to the SRB measure, the distribution of box occupancy probabilities
multiplied by their logarithms and summed over all cells of the partition yields a
statistical measure that is close to the informational entropy of Claude Shannon as
described above. It is called the metric entropy ( Hy = -X(p; In(pi)), where H means
entropy and gj; is the proportion of the total observations that occupy cell i of the
phase space or state space partition. It was the above noted Russian father of
modern dynamical systems, Kolmogorov, who in 1956 proved that the Shannon
metric entropy is a quantifiable invariant of systems even in very complicated
motion. Stanford University's Donald Ornstein won a Field’s Medal (the under forty
year old mathematician’s Nobel Prize) for his late 1960’s work proving that the
Shannon metric entropy, Hy, was the only invariant for a large class of appropriately
defined, expansive (near by points separating in time) dynamical systems. Recall
that we refer to metric entropy reflecting the relative occupancy as probability
among the possible boxes (or states) as Hy. Hy is maximal when the percentage
occupancy of all occupied boxes is uniform.

IBM’s Roy Adler in New York and Brian Marcus in California, Hebrew
University’s Benjamin Weiss, Warwick University’s English mathematicians, William

Parry, Peter Walters, Mark Pollicott and others developed and proved the relevance

83

HOUSE_OVERSIGHT_013583
"
IMAGES-009-HOUSE_OVERSIGHT_028288.txt,"THE HOUSE OF THE NOBLEMAN
CURATED BY WOLFE VON LENKIEWICZ & VICTORIA GOLEMBIOVSKAYA

PRESS CLIPPING (INTERNET)

Future art stars cause a New Sensation

Louise Jury, Chief Arts Correspondent
15.10.10

Twenty artists hailed as stars of the future are getting the chance to show their work alongside that of 60 masters,
from Picasso and Warhol to Manet, Rodin and Cézanne.

The 20 were chosen from hundreds of graduate students in the New Sensations Prize, a contest now in its fourth
year, organised by Charles Saatchi's gallery and Channel 4.

Their work is part of The House of the Nobleman, an exhibition of art borrowed from international collections
that is being staged in an 18th-century mansion in Cornwall Terrace, Regent's Park, a stone's throw from the
Frieze Art Fair.

Four of the graduates were selected to receive £1,000 bursaries to develop a project for inclusion. They are:
German Pablo Wendel, 30, whose degree work involved squatting in a derelict chip shop to which he built a
staircase, later dismantled by Royal College of Art staff in a health and safety row; Katie Surridge, 25, and Russian
Nika Neelova, 23, both Slade School graduates, and Ross M Brown, 24, who is still studying in Dundee. One of
them will be named this year's overall winner on Monday and the exhibition runs until Wednesday.

Rebecca Wilson, associate director of the Saatchi Gallery, said: “The 20 shortlisted artists have created a stunning
range of work, including

photography, painting, installation and sculpture. The exhibition offers a wonderful opportunity to discover the
bright stars of the future.”

More than half of the graduate artists are based in the capital. “London is still one of the best places to do a fine
art degree and has that reputation across the world, as well as being one of the most vibrant centres for

contemporary art,” Ms Wilson added.

New Sensations at the House of the Nobleman, 2 Cornwall Terrace, is open until Wednesday.

HOUSE_OVERSIGHT_028288
"
IMAGES-011-HOUSE_OVERSIGHT_031263.txt,"From: Lawrence Krauss

Sent: 12/11/2017 6:34:49 PM

To: ame Ueleere © |

cc: Lawrence Kraus i

Subject: Re: URGENT: BuzzFeed News inquiry re allegations of sexual harassment

Attachments: image002.png

Importance: — High

Hello Peter. Iam currently on a plane. I sent you earlier from the plane an email response to your letter, which
IT hope you received. Regarding your note below: My earlier remark to you was based on my correspondence

with the universities during and after the investigation, and the conclusion I drew from the ANU report, which I
quoted for you in my response to your note. The claims made in the allegation which were later demonstrated to
be false, or which were then not supported after repeated requests from the University to substantiate the claim,

provided evidence that the claim was fabricated (as I knew it must be), and therefore maliciously so.

I had been planning on resigning my honorary appointment at ANU before I received the original letter from
ANU because my wife had moved to the US several years ago, and I no longer visited the University regularly
to work with colleagues there as I did in earlier years. When I received the letter from ANU regarding the
complaint, I decided to wait to resign my appointment until the investigation was completed and the complaint
was dismissed. After it was, I sent my note of resignation in, and I note that upon its receipt the Dean he
suggested I remain on until my appointment expired at the end of this year, but as I had made my decision to
resign earlier I felt no need to wait until then. I received a very nice note from the director of the unit I work
with (who was made aware of the complaint and its resolution by the Dean) who expressed thanks for my many
contributions to the University while there, and my interactions with staff, students, and faculty there.

I hope this clarifies your issues.

LMK

On Dec 11, 2017, at 9:02 AM, Peter Aldhous ( wrote:

Dr. Krauss,
Since sending the note below, we have heard from the Australian National University. They informed us:

""The characterisation by Professor Krauss that The Australian National University (ANU) found the complaint
to be ‘unsubstantiated and fabricated with malicious intent’ is false.""

They also told us that you resigned your honorary appointment at ANU on November 3. Can you comment on
the reason for your resignation from ANU?

I would welcome the opportunity to discuss this with you. Again, we are planning on publishing our story
Tuesday morning, Eastern US Time. Please provide any comments you wish us to consider before then.

Sincerely,

Peter Aldhous

On 12/10/17 5:12 PM, Peter Aldhous wrote:

HOUSE_OVERSIGHT_031263
"
IMAGES-004-HOUSE_OVERSIGHT_018299.txt,"spiritually mordant Jews in Rome. His message was among the simplest and most
compact and personal possible: The transmission of faith requires nothing more and
nothing less than faith itself. Romans teaches us that believing in God, which is faith,
is enough for access to all the riches of heaven: God’s righteousness, an afterlife,
forgiveness.

By Luther’s age, however, access to those riches was not so simple. Among other
things, spiritual control had become a source of lucre for the church. The glory of the
Catholic Church, her magnificent cathedrals and clothes, and her insidious habits of
selling passes to heaven in the form of indulgences - this was a deployment of faith
and power marked by a venality that grated against Luther’s from-faith-to-faith
sensibility. When he saw his own congregation increasingly slipping away to
churches with priests who would do what he would not, which was to market and
sell indulgences, he saw a rank, strange hypocrisy: The Church as an economic
instrument. His rage boiled over in the summer of 1517, and he summarized his
case against the Church in the 95 Theses that he nailed to the door of his local
church on October 31s"". Papa non vult nec potest ullas penas remittere preter eas,
quas arbitrio vel suo vel canonum imposuit, he wrote in Thesis Five: No matter what
you might pay him, the Pope can’t influence what happens to you after you die. Or,
Thesis 78, Euangelici rhetia sunt, quibus olim piscabantur viros divitiarum.
Indulgences are nets with which one fishes for the riches of men.

As much as Luther was crying for a restoration of Saint Paul’s sense of a personal
faith, he was also starting a difficult and - for the Church - unpleasant argument
about power. Our relation to God, Luther meant, is our relation. It’s not something to
be brokered or sold or negotiated. It does not require fancy clothes or cathedrals or
hierarchies. For Luther, this new logic had engendered a profound spiritual crisis.
He recalled, later in life, the very first time he’d encountered the possibility of direct
access to God, in the pages of Saint Augustine, probably around 1508. “When I came
to the words ‘thee, most merciful father,” he wrote, “the thought that I had to speak
to God without a mediator almost made me flee.”?! Who was he, Martin Luther, to
speak directly to God? But from then on, Luther’s experience of God, his own sense
of power honestly passing from faith to faith - and not from faith to church to faith -
embodied an extremely heretical idea about power: faith without a middleman.

Such a concept undid much of what had been taken as inarguable doctrine. The
Church immediately understood the danger. They rushed to label Luther as heretical
and, later, crazy. In arguing that the Catholic Church, with all of its magnificent
trappings of faith, was really a useless toll gate, Luther was picking at a still larger,
more significant question: How should power be split? If Luther was right, and God
should be accessible directly to each of us, then some other questions tumbled after
that one. Should we have direct access to political power? To ideas? To money and
land and control of our own economic destiny? Could “from faith to faith,” be recast
as “from idea to idea” or “truth to truth” or - and this turned out to be the really

91 “When I came to the words”: Preserved Smith, The Life and Letters of Martin
Luther, (Boston: Houghton Mifflin, 1911) Introduction

67

HOUSE_OVERSIGHT_018299
"
IMAGES-001-HOUSE_OVERSIGHT_012425.txt,"—_

oO O© 8B “4 OO oO FB WwW DH

14
15
16
17
18
19

25

2
3
4

Q.
A.
Q.

~0929104. TXT
35

You can answer the question.
Sure.

Is there anything that would refresh your

memory that in fact you told Mr. Epstein's assistant, the

one who walked you upstairs, that you went to college and

you had just moved down here from Ohio?

A.

1 don't remember saying that, but if you --

| don't remember saying that myself, so --

Q.
A.

Q.

That would be a lie, right?

No. | really don't remember.

Do you remember Detective Michelle Pagan of

the Police Department, Palm Beach Police Department?

A.

Q
A.
Q

Q.

Yes.
Do you remember you spoke to her?
Yes.

Do you remember that you told Detective

And do you remember telling Detective Pagan

36

that when you lied to Epstein about your age that you

said it really fast so Epstein wouldn't realize you were

lying?

No, | don't remember saying those words
Page 30

HOUSE_OVERSIGHT_012425
"
IMAGES-004-HOUSE_OVERSIGHT_017141.txt,"4.2.12
WC: 191694

agencies—the so called “alphabet agencies”—such as the FCC, FPC, SEC and FDA. The rest
were run of the mill criminal cases—murder, robbery, rape, assault and other street crimes. It
was a perfect combination for a budding law professor who was interested in constitutional and
criminal law.

Our task began with a case record, which consisted of the appellate briefs filed by the lawyers and
an “appendix,” which included relevant excerpts from the trial transcript and motions filed before
the trial court. Some records were relatively short, perhaps 300 pages in total. Others were
humongous, as many as 5,000 pages. Then there was the complete trial transcript—a verbatim
account of every word spoken during the trial, as well as during the pretrial and post-trial
proceedings. Judge Bazelon would often ask me to read the entire transcript in search of errors
or particular issues that were of interest to him.

When we completed the review, we would discuss the case with the judge, who had read the
briefs and perused the appendix in preparation for the oral argument in court. Occasionally, we
were permitted to listen to the oral argument, especially when leading lawyers were arguing
(which was rare), or when issues close to the judge’s heart were being considered. But generally,
we were required to remain in the chambers working while the judge presided over the oral
argument.

Since Bazelon was the Chief Judge, he always presided and got to assign the opinion to one of the
three judges on a panel (or nine when on rare occasions the entire court heard the case “en
banc”). Following the oral argument, there was a conference among the judges during which a
tentative result was reached and the case assigned. Bazelon always assigned the most interesting
cases to himself, or to a judge whose decisions he wanted to influence.

When the conference was over and the case assigned, we would meet with the judge and he
would tell us which clerk was to work on the opinion. I always got the interesting cases (at least
the ones that interested the judge). My co-clerk, who the judge didn’t much like, got the dregs.
This was fine with him, since he didn’t much like working closely with the judge.

Then the real work would begin. Draft after draft was submitted, marked up by the judge and
rejected with the admonition, “You can do better,” or sometimes “start over, this draft isn’t
right.”

After many drafts, and some pressure from the other judges on the panel, the opinion was
released to the public. Generally, they were majority opinions, often unanimous, but frequently
they were dissenting or concurring opinions. This was a deeply divided court and the dissenting
opinions pulled no punches in criticizing the majority, and vice versa.

At the end of the year, the clerks would prepare bound volumes of all the opinions we worked on
during our clerkship. One was given to the judge and the others to us, as mementoes of our year.
As I write these words, I have in front of me the maroon volume engraved with the following

words:

“Chief Judge David L. Bazelon

54

HOUSE_OVERSIGHT_017141
"
IMAGES-003-HOUSE_OVERSIGHT_014896.txt,"Table 8: Combined metric rankings

Short A short . EPS Expected
Company Interest % interest % an es “a, Estimate FY17Rev. Average
float of float ays anking Revisions _ Growth
FB 1 8 3 4 6 2 4
WIX 7 6 1 9 2 1 4
TREE 20 1 4 1 7 3 8
AMZN 4 9 5 2 8 0 8
NFLX 10 7 0 13 5 6 9
GOOGL 2 2 3 5 2 1 9
PCLN 8 1 6 7 0 4 9
CRCM 9 4 2 20 4 9 1
EXPE 12 5 2 6 9 5 2
IAC 3 0 1 8 6 23 2
RATE 6 5 23 0 8 3 3
EBAY 5 3 9 9 4 20 3
ONDK 7 21 4 21 3 5 4
ZG 5 4 8 4 22 9 4
YHOO 1 8 7 7 1 22 4
GPRO 24 3 5 25 1 8 4
YELP 4 6 24 8 3 8 6
Ww 25 9 8 5 21 7 6
P 23 20 7 6 7 2 6
GRUB 9 25 20 2 5 4 6
MTCH 22 24 6 1 9 7 7
QUOT 3 17 22 3 24 21 7
FIT 21 2 25 22 N/A 25 9
TRIP 8 23 21 23 20 6 20
TWIR 6 22 19 24 23 24 21
Source: BofA Merrill Lynch Global Research, Bloomberg, as of 4/4/2017
10 Internet/e-Commerce | 06 April 2017 Bankof America “>

Merrill Lynch

HOUSE_OVERSIGHT_014896
"
IMAGES-004-HOUSE_OVERSIGHT_018272.txt,"Such a system, Jefferson wrote, was particularly appealing to him because it
contrasted so sharply with the violent shearing of daily life then underway all
around him in Europe. “France, with all its despotism, and two or three hundred
thousand men always in arms, has had three insurrections in the three years | have
been here,” he marvels. In fact, France’s revolutionary age was only just beginning.
The fall of the Bastille was 18 months away; the flight and death of the King five
years off. Paris would soon see a time when one riot a year felt like peace. You can’t
miss in Jefferson’s letter, and in the others he exchanged with Madison that winter
and the following spring, his instinct that the world was changing, that it was being
riven by urgent new forces, and that America must be positioned for the fresh order
both internally and in her foreign policy. Jefferson knows what this new age
demands - liberty - and in that spirit he fires off suggestions for Madison. It is in this
December, 1787 letter that he remarks that he “does not like” the absence of a “bill
of rights”, a hint that led to an adjustment of historic import.

It is possible to regard the transformations of politics, economics and military affairs
over the past centuries, the sorts of bold remakings that tore apart places like the
Bastille or built up instruments like the American Constitution, as emerging froma
few crucial periods, the sorts of historic turns that mark moments when power
makes an epochal shift. It is striking how, in passing through these periods of
unthinkable change, America has benefited so much, so fully. The country was, to
begin with, born out of the social and political revolutions of the 18"" century. The
national liberation that pulled Jefferson from his Virginia farm and into politics was
the first of the great, revolutionary movements that convulsed and fractured a
dozen European powers. France followed America, as did Germany and Italy and
soon most of the continent. “The boisterious sea of liberty,” Jefferson called the new
political order*. It required a strong stomach. Tempests of accumulated social
pressures - the Reformation, the Enlightenment, the Scientific Revolution - had
passed over one ancien regieme after another like powerful waves. America, begun
on fresh land and with new ideas inked onto clean paper, had a natural advantage in
the situation of her birth. “I think our government,” Jefferson concluded in his letter
to Madison, “will remain virtuous for many centuries.”

A second transformation of global order began in the middle of the 19 Century, as
Jefferson and Madison's age ended. Their period had largely been one of internal
revolutions, as the nations of Europe realigned their domestic orders. What came
next were furious contests between these countries. We might think of this new
period as starting with the Franco-Prussian war of 1870 and as running, with
increasing violence, through to the summer of 1945 and the end of World War Two.
In this era, Europe’s statesmen struggled from one tragically collapsed balance to
another. The demands of industry and nationalism and ideology and economy could
only be reconciled, it seemed, by war, as if it was absolutely necessary to devour the
old buildings and the young men before a new order could settle in. The scale of this

45 “The bousterious sea of liberty”: Thomas Jefferson to Philip Mazzei, The Papers
of Thomas Jefferson, Volume 29: 1 March 1796 to 31 December 1797 (Princeton
University Press, 2002), 81-3

40

HOUSE_OVERSIGHT_018272
"
IMAGES-003-HOUSE_OVERSIGHT_015550.txt,"m= Wd N

Oo wa DD OO

10
11
Te
13
14
la
16
17
18
19
20
21
2d
23
24
ool

let me clear all of that misunderstanding up.

You know, that's -- frankly, if I had gotten
something like that, that's what I would have
said.

The answer that came back was -- from
Mr. Dershowitz was something along the lines of,
if I remember correctly, well, tell me what

you -- you -- tell me what you want to know and

I'll decide whether to cooperate, was I think
the phrase that was used. And -- and so there
was an attempt, you know, a 2009 attempt, a 2011
attempt to get information from Mr. Dershowitz.

Then there was another subpoena without
deposition for -- for documents. You know, we
have heard a lot about records in this case that
could prove innocence. There was a records
request to Mr. Dershowitz in 2013. And, again,
my understanding was that there was no -- you
know, no documents were provided on that.

And so those -- I had that information.
Another bit of information that I had was that in
2011, I believe in early April -- this is not
attorney/client privileged information from
Virginia Roberts. This is a telephone call that

she placed from Australia where she had been

DESQUIRE

HOUSE_OVERSIGHT_015550
"
IMAGES-011-HOUSE_OVERSIGHT_031288.txt,"Charles

From: Darren Indyke [mailto

Sent: Monday, August 15, 2016 5:35 PM

To: Michael, Charles

Subject: Privileged and Confidential - Fwd: JAMES PATTERSON NEW BOOK TELLING FEDS COVER UP OF BILLIONAIRE
JEFF EPSTEIN CHILD RAPES RELEASE DATE OCT 10 2016 STEVEN HOFFENBERG IS ON THE BOOK WRITING TEAM !!!!

Regards,

Darren

DARREN K. INDYKE
DARREN K. INDYKE, PLLC
575 Lexington Avenue, 4th Floor
New York, New York 10022

HOUSE_OVERSIGHT_031288
"
IMAGES-012-HOUSE_OVERSIGHT_032539.txt,"JEE

Unauthorized use, disclosure or copying of this
communication or any part thereof is strictly prohibited
and may be unlawful. If you have received this
communication in error, please notify us immediately by

return e-mail or by e-mail to jeevacation@gmail.com, and

destroy this communication and all copies thereof,
including all attachments. copyright -all rights reserved

please note
The information contained in this communication is
confidential, may be attorney-client privileged, may
constitute inside information, and is intended only for
the use of the addressee. It is the property of
JEE
Unauthorized use, disclosure or copying of this
communication or any part thereof is strictly prohibited
and may be unlawful. If you have received this
communication in error, please notify us immediately by
return e-mail or by e-mail to jeevacation@gmail.com, and
destroy this communication and all copies thereof,
including all attachments. copyright -all rights reserved

please note
The information contained in this communication is
confidential, may be attorney-client privileged, may
constitute inside information, and is intended only for
the use of the addressee. It is the property of
JEE
Unauthorized use, disclosure or copying of this
communication or any part thereof is strictly prohibited
and may be unlawful. If you have received this
communication in error, please notify us immediately by
return e-mail or by e-mail to jeevacation@gmail.com, and
destroy this communication and all copies thereof,
including all attachments. copyright -all rights reserved

please note
The information contained in this communication is
confidential, may be attorney-client privileged, may
constitute inside information, and is intended only for
the use of the addressee. It is the property of
JEE

HOUSE_OVERSIGHT_032539
"
IMAGES-009-HOUSE_OVERSIGHT_027150.txt,"Flags: 1060865
Is Read: Yes
Is Invitation: No

GUID: 2C06C676-75C7-4093-B360-FFFC329020B2

Message: Fr after / in about an hour

Time: 02/17/17 02:26:34 PM (509063194)

Flags: 1126401
Is Read: Yes

Is Invitation: No

GUID: 8C750762-B3DA-4141-AD4E-0961F8429CCF

Message: https://share.kaiserpermanente.org/bio/bernard-j-tyson/

Time: 02/17/17 02:26:34 PM (509063194)
Flags: 1060865
Is Read: Yes

Is Invitation: No

GUID: 7600A750-48B6-4BB1-BF63-036FF1FAF660

Message: Is this person?

Sender: e:jeeitunes@gmail.com

Time: 02/17/17 02:26:51 PM (509063211)
Flags: 1085445

Is Read: No

Is Invitation: No

GUID: EB13A48D-DBFF-4200-8394-2004CC4DCEA8

|

Message: Yes

Time: 02/17/17 02:27:56 PM (509063276)
Flags: 1060865

Is Read: Yes

Is Invitation: No

GUID: 658E93A5-D679-4D0B-9888-086C41BB6141

Message: MBA / seems more practical than a repurposed MD

sender:

Time: 02/17/17 02:28:15 PM (509063295)
Flags: 1060865

Is Read: Yes

HOUSE_OVERSIGHT_027150
"
IMAGES-009-HOUSE_OVERSIGHT_028263.txt,"/ BARAK / 129

process, it was hedged with several conditions. The freeze would not be open-
ended, but last for 10 months, as a way of boosting the effort to restart
negotiations. It would apply to new construction, not work already underway. And
it would exclude the post-1967 neighborhoods inside the expanded city limits of
Jerusalem. Like his other moves, it was also dismissed as insignificant by the
Palestinians. Though there was a formal restarting of the talks, they went almost
nowhere during the period of the freeze, which Bibi cited as a reason for not
extending it further. From then on, the negotiations produced even less. I didn’t
buy the narrative that this was entirely Bibi’s fault. Abu Mazen remained
steadfastly, deliberately passive. Obviously not inclined to take the risk of further
widening his rift with Hamas in Gaza, he was content to echo the Obama
administration’s argument that nothing could happen until there was a settlement
freeze. Once the freeze was announced, he went through the motions, avoiding all
the difficult issues, in the expectation Washington would ensure the freeze was
renewed. President Obama’s initial Mideast moves had made it much easier for
Abu Mazen to avoid any serious engagement. In contrast to past presidents, Obama
had placed almost all of the onus for progress on Israel. But the end result also
suited Bibi. Though I never entirely gave up hope of persuading him it was in
Israel’s interest to seek a resolution of our conflict with the Palestinians, it became
more evident as the months went on that his aim was simply to keep things ticking
over, and avoid any major new crisis.

He appointed an old personal friend — a corporate lawyer named Yitzhak
Molcho — as our negotiator. I finally realized how pointless the exercise was when,
during a visit to the United States, I found myself in New York at the same time as
Molcho. We met at the Israeli consulate. We spoke in detail about the state of the
negotiations. With Molcho still in the room, I phoned Bibi in Jerusalem on the
secure phone line. I said I’d just been updated on the talks, and it seemed clear
there were a number of suggestions Israel could make, with no domestic political
risk but with every prospect of improving the atmosphere and accelerating
progress. “Yitzhak is one of Israel’s top lawyers,” I said. “He’s struck dozens of
deals in his life. But he strikes a deal when that’s what his client wants. You are the
client. If you tell him: bring me back the best deal you can — not a peace treaty, just
a deal on a specific issue — he’ Il do it. But if his brief is simply to negotiate, he can
go on negotiating forever. And it’s pretty clear me that’s his brief.” Bibi insisted I
was wrong. He said that what I saw as time-wasting was simple prudence, to make
sure the negotiations bore fruit. But his approach never changed. Whenever it came

415
HOUSE_OVERSIGHT_028263
"
IMAGES-006-HOUSE_OVERSIGHT_021202.txt,"monogamous and that the child would belong in Jeffrey’s custody in the
event of a falling out between the two of you.” She kind of threw that last
one in there quickly, as if she could get away with me not hearing that I
would basically have to relinquish the rights to my own flesh in blood
and surrender them to a life of servitude and abuse with these people. My
maternal alarm bells went off straight away and I already knew my
answer. No way I could I do that to any poor baby, God only knew what
these monsters had in store for me let alone a baby, but it was an instant
reaction that saved me. “I don’t know guy’s, | mean I’m really young
and never really even thought about having kids yet. Wow, I just don’t
know.” I slicked my hand through my hair nervously and took in a silent
breath. [ had to go beyond what I was truly feeling and give them the
feeling that I’d never let them down. Putting an eager smile on my face
and sucking up my gut’s intuition I told them “You know what, let me get
my certificates in massage and have some time to prepare for this and get
healthy then next year we’ll all think about having a baby together.” It
was crazy to even hear me say out loud but from the expressions on their
faces I had fulfilled their wishes.

Much reason to celebrate that night they were both in a cheery mood
around the dinner table. Except for me who had taken double the dosage
of Xanax to even cope with the high amounts of anxiety I had been
suffering from since we got back from the dock. I wasn’t sipping the
champagne that night, I was gulping it and when their moods tumed from
cheery to raunchy later that evening it wasn’t hard for me to comply.
From the full effects of the state I was in I would’ve agreed to just about
anything, allowing them to treat themselves to ravishing the tender parts
of my body.

Over the next few weeks everything went on as it normally would, and
not another mention of their proposal. My birthday was only a week away
and I was turning nineteen that year. All ] wanted was to get my
certificates before I got any older and get trapped into this life for good.
When my big day rolled around I was in New York with Jeffrey and
Ghislane. Sitting on my bed listening to MTV’s channel blare in the
background of my room I was painting my toenails when I was suddenly
buzzed on the intercom. It was Jeffrey calling himself to ask me to meet
him in his office in ten minutes. Perfect timing to let my nails dry I
thought to myself. Already contemplating his desire to come downstairs I
knew it had something to do with my birthday present but I was more
expecting the usual shopping money or piece of jewelry, definitely not
what he had in store for me.

I knocked on the slightly ajar door to Jeffrey’s office and heard him
beckon me inside. “Hello, what cha up too?” I asked in a cutesy tone of
voice. Walking over to his desk he looked up at me taking his reading

115

©] Copyright Protected Material
CONFIDENTIAL GIUFFRE004248

glasses off while granting me a big smile. “Come over here and sit down
with me” as he ushered me to come sit on his lap. Pulling me onto him he
had a funny look on his face, like he had something really big to tell me
and was letting the anticipation build in the thickness of the silence.
“What???” I laughed at the way he was looking at me now. “First of
all.:. Happy birthday today.” Was only the beginning of his
announcement and he proceeded to tell me “I know how much you have
wanted this for so long and you are more than deserving of it. You are
going away to Thailand to learn authentic Thai Massage and within eight
weeks you'll receive a certificate for being a qualified Thai Massage
Therapist.” Astonished at his attempts to see me get what 1 wanted, not
exactly the type of massage I was interested in but it was a start and a
first certificate for me to acquire. My eyes lit up and I threw my arms
around his neck, planting a big kiss on his lips, which I rarely ever did.
“Wow, I don’t know what to say, this is beyond my wildest
dreams...thank you so much!” I did well to let him know I appreciated
his grandeur offer. He went on to give me the details of where I’d be
staying, the school’s schedules, and how much he loved Thai massage,
apparently it was the next big thing to hit the shores of America. He had
planned out an entire itinerary for me. I was to depart at the end of
August and he had already enrolled me in a class at “ITM Massage
School”. I would only have a few days to settle in before I would be
attending classes five days a week over eight hours a day. He even had an
assignment for me to do while I was over there. | was to meet up with a
girl who was also being put up at the “Princess Hotel” where | was
staying. She had an Asian sounding name so I just assumed she was a
local girl hoping for an opportunity of a lifetime, if she only knew what
she would be getting herself into. If 1 decided that she met Jeffrey’s
particular quota of approval then she would be sent over to the U.S to
meet with him or one of his esteemed colleagues. Besides the guilt of
having to decide a stranger’s uncertain fate, everything else sounded
more than wonderful. Eight weeks gone from Jeffrey sounded like a
lifetime away and I couldn’t be more excited at this chance. It was the
opportunity of my lifetime and I wasn’t going to waste a second of it.
Ghislane came in a few minutes later and the look on her face told me
she already knew. I got up from Jeffrey’s lap and gave her a big hug and
told her, “This is so nice of you guys, Thank you so much!” She didn’t
share my enthusiasm of excitement. In a dull tone she responded, “I
didn’t have a thing to do with it, it was all Jeffrey’s idea but good-luck
anyways.” She gave me her best impression of being human for a brief
second and hugged me back. It was just her way and I had come to accept
it. Depending on the level of slander her insults provoked was just her
way of telling you she cares without really ever showing it. Probably

U Copyright Protected Material

CAUTEREO04 249.

HOUSE_OVERSIGHT_021202
"
IMAGES-002-HOUSE_OVERSIGHT_014207.txt,"ADVADM
(A) SN anda WOEL ZZPL

; Saurus,
aA jBAVBOUNQIUL
ajgeyiod Bed § WeUJEN ‘DIOAIUAW

ag99
yoogsit id o08
SOPEE 14 “Hope Wi

y
SolBulieAA
pedcy pieysiqqes sritt

Aousii Aue) ‘Uosisiow-w
